x,y,z,q1,q2,q3,q4,q5,q6,q7
2.756037983052870843e-01,-2.245430245896515020e-01,7.821073140439265270e-01,-1.990762962758188870e+00,-9.129839900906939754e-01,9.194197269540520523e-01,-2.113006099760197376e+00,-1.940850211386591972e+00,1.269769570601111175e+00,4.331873635676375400e-02
-1.709174907453008818e-01,-2.031136079945944639e-01,1.830359255609336211e-01,-1.739053844026415607e+00,-8.034363598880234214e-02,-2.810005191568509808e-01,-2.976589779513006739e+00,-1.545314427325558571e+00,1.929382197313379566e+00,-1.106174145335790948e+00
-1.904136203627622426e-02,-3.357511926562808391e-01,4.955747129033561960e-01,-5.416798010274108677e-01,1.424976751013649956e+00,-1.841937984390775052e+00,-2.132458778490692097e+00,-6.494376710461122748e-01,1.936560095385377045e-03,1.259160624319498378e+00
2.160232735294699280e-01,-5.419805203410970051e-01,7.669325136464554271e-01,-1.540861548232217437e+00,7.169816978812790786e-01,1.623285508861826987e+00,-5.089155815684041073e-01,-1.586536235059319955e+00,8.389656405903347380e-01,7.818415912688618796e-01
-7.262721606945005126e-01,-1.090607770502893675e-01,5.363426716418494555e-01,-2.406568301740045435e+00,8.793898524711565301e-01,-1.242666990165458119e+00,-9.768263461874151510e-01,1.003861709728380180e+00,1.572052722468360919e+00,-2.053042721776340507e+00
-4.860354746816200056e-01,-2.263462767025814504e-01,1.002427054195413003e+00,2.782928492931358022e-02,-6.183640492393402965e-01,-1.658617949250001722e+00,-4.474504300978581206e-01,2.891100224573051047e+00,2.284695878604881880e+00,-2.822962924736380774e+00
3.339289415248783977e-01,-4.297182815160153213e-01,7.839890975570747988e-01,3.409211086475463226e-01,-1.935767263274312810e-01,-1.271231288739710363e+00,-1.640562264701797668e+00,-1.112124757558958343e+00,3.272980384543106247e+00,-1.060686461188516949e+00
1.451668295270355791e-02,1.834526092176475554e-01,5.191380332548637400e-01,-4.332644823488105423e-01,1.057206917525695733e+00,1.954225702714340596e+00,-2.807161439215946963e+00,1.292542504393059399e+00,3.516031088871248156e-01,2.684849167823967431e+00
-2.722632570130481891e-03,-4.344147778377475122e-01,9.353649511419341867e-01,-2.409667166781507053e+00,-1.413722642516144212e-01,5.099975578382944796e-01,-1.395104164505130973e+00,-8.673588115026857892e-01,3.634124142753027531e+00,1.912832076126611547e-01
-2.278758835304089403e-01,-4.107505140328593374e-01,7.911987383194889478e-01,-1.628641652924126992e+00,6.441323385275392610e-01,-1.665948191135471212e+00,-8.193725506747240317e-01,2.216089196378722814e+00,1.508139982571133075e-01,7.045610605936856174e-01
-2.105508112558350797e-01,-1.143154036570040999e-01,9.939311796731176152e-01,-5.337144970555014467e-01,-1.950998128724212854e-01,-2.145408083178336422e+00,-6.277026881579574891e-01,2.021862989803831834e+00,5.507209710066197639e-01,-9.921934912271677121e-01
-3.339531967963982884e-01,-1.188550044401746886e-01,8.425395624358846813e-01,1.758688179170789123e+00,-4.508149373638756785e-01,1.326141283149830041e+00,-1.545316489729393838e+00,-2.312836631029276724e+00,2.616353876137071932e-01,8.552536989736796436e-01
-2.024238958041622016e-01,-7.442534146536809725e-02,8.868349505089241636e-02,2.791919709912901393e+00,8.861461303099233966e-01,8.462651794606048661e-01,-2.923405569068041387e+00,-1.974293057763205628e+00,8.653421919703749854e-01,1.787879092491800659e+00
-2.845530359671907261e-01,-3.731060493392693855e-01,-2.404284630086734043e-01,-1.500087896567011025e+00,1.731441896380297774e+00,-5.433332153136793963e-01,-1.489378075708610139e+00,2.202784018919923259e+00,2.471248484474827478e+00,-2.338656448727265413e-01
3.704832741848348432e-01,6.139977790548230979e-02,4.076968880199905998e-01,1.093824786672533911e+00,4.014909729617359702e-01,-1.299893797993324274e+00,-2.194999770334906675e+00,9.640685730855458324e-01,2.320185198646682878e-01,-2.655744239181472288e-01
-5.556337539445388440e-01,-2.717961069297866739e-01,3.115041057799610158e-01,5.429777438972083203e-02,-1.674849949931659143e+00,-1.779262871047726291e+00,-6.227622278412776602e-01,1.019375202751351850e+00,1.393319785786122922e-01,3.384471444654506556e-01
3.701609298449842211e-01,5.264911442885938930e-01,4.580762044883848749e-01,-6.788345169906140342e-02,7.977322221730660523e-01,1.455494781845461549e+00,-1.595745048513708131e+00,2.222455810998700709e+00,3.255223445648936842e+00,-1.488503182120048951e+00
-3.257765405103089928e-02,5.603108619003657198e-01,1.136297516427094423e-01,2.606100616990358443e+00,1.051535397979208586e+00,-8.931507066386781268e-01,-1.967752185823809619e+00,-6.192132309617397468e-01,2.176687787816176112e+00,2.493925142812817075e+00
-4.315679103186110810e-01,1.473042631828584970e-01,6.866930311728232095e-01,-1.689541735814227730e+00,7.712823355443267914e-01,-2.339827055793788357e+00,-2.227996015666573904e+00,2.416183018964445761e+00,1.301333487252026133e+00,-1.102810093375154343e+00
5.441751461105233112e-01,-3.255039669187860529e-02,2.819786359859769997e-01,-4.889475332668675733e-01,4.337510858779860534e-01,6.657139919536421147e-01,-2.248846649888178728e+00,1.039321199825803621e+00,3.685005753055492494e+00,-2.195082455753465389e+00
-5.151487239380004857e-01,-2.071583961564039261e-02,6.666222781678334819e-01,-1.507289608910093337e+00,6.363796560197299002e-01,-2.168172054168192808e+00,-1.866543302924952741e+00,-1.576701242325978969e+00,3.472530977380629214e+00,7.752498557137394997e-01
-3.445877438758814804e-01,7.395571856657105758e-02,7.018692496593570418e-02,1.874704105091814288e+00,1.676575674438016694e+00,1.077016088355880363e+00,-2.424802854401340024e+00,-2.364725158897564405e+00,9.648698387250556618e-02,-2.279863578226658305e+00
-1.142375751144072138e-01,-1.536385682425753518e-01,1.070282294428945846e+00,-3.043519145227899791e-01,5.672060696838348015e-01,-2.834820171249136767e+00,-9.613880343777623239e-01,3.928242777207748837e-01,1.688638059805404046e+00,5.015959127764895165e-01
1.546365799948960507e-01,-9.443871477494265865e-02,2.714986507134894422e-01,-1.327832032116254224e+00,5.536018989442315075e-02,1.399561916691158370e+00,-2.957549911674921983e+00,-9.011222449889388919e-01,8.248460606301238895e-01,2.215302658827691840e+00
-6.386825695345559328e-01,2.646061516573178229e-01,6.500683821266425300e-01,-1.212607241802571290e+00,-9.828141755808226243e-01,-1.583209886207158856e+00,-1.025845813241474058e+00,9.796161957374227569e-02,1.781085961430483255e+00,2.312975095721630847e+00
2.531274127146794228e-01,3.901153181193426356e-01,8.911138418548408824e-01,1.986928199535535899e+00,-3.701632658913527330e-01,-6.285035341674842790e-01,-1.482355739022605423e+00,-1.311900739461319576e+00,2.016653659977710511e+00,2.031934844384757355e-01
-5.005006405516437828e-01,5.111264502980173985e-01,3.650256688678106820e-01,-1.326561071187836838e+00,-8.005413514894128557e-01,-2.584469817815169268e+00,-1.600174747277520293e+00,2.284367707410063897e+00,1.374961266795069470e+00,-2.781496383849792142e+00
4.043322542848591938e-01,-8.849126715415896183e-02,9.361573867332395604e-01,-1.347648185447520852e+00,-2.682531475177853952e-01,6.194412448815524996e-01,-1.386389067718684531e+00,-1.093852205920668785e+00,3.635151456151730631e+00,-1.072849407978869518e+00
4.439635999712097103e-01,3.122960269301344183e-01,7.682034537730699775e-01,-1.848421646172837329e+00,-1.068934240836696414e-01,2.663284190987812661e+00,-1.405291881242393570e+00,1.493579102896080979e+00,3.708353705353631735e+00,-9.293412975122354869e-01
1.483080188924474352e-01,-7.593842133178855258e-01,6.816100439025334357e-01,1.842033647936164531e+00,-1.117730271728079039e+00,1.822184009598676102e+00,-1.493866485039045955e-01,2.602909002480162659e+00,2.335206469176932753e+00,-6.140085040728493482e-03
-5.175057673162543059e-01,-4.222591237576067691e-01,3.746650345301419938e-01,-2.065354865644836835e+00,1.070656298615641600e+00,-1.151010248639528388e+00,-9.940152510024704569e-01,1.448989649370365118e+00,6.248866573003765135e-01,2.219104070869517553e+00
-2.955104282469572241e-01,-3.132401404256238142e-01,9.888259810586447207e-01,2.470928419023828315e+00,-1.320045031565748594e-01,1.206722662814400326e+00,-1.253912779956636303e+00,2.828822037123118083e+00,1.352522418302293472e+00,3.906144218019131920e-01
4.451323775304468211e-01,1.077558686302985264e-01,9.174757666916198984e-01,2.569358440510267183e+00,-1.294199406905148120e+00,-5.490711885675674253e-01,-1.387176751777870365e+00,2.256248109124347589e+00,2.780479980588684175e+00,1.273001124527611605e+00
-3.218305031922208403e-01,-4.575759336243828690e-01,6.124906449955872523e-01,-2.522308625335955234e+00,8.585523107752077721e-01,1.230200175699490028e+00,-4.534144399662474179e-01,-6.189617994973231063e-01,2.241790630226303538e-01,2.840769999256694600e+00
2.754575567332989139e-01,4.322803558290032599e-01,5.747760747215631127e-01,2.355676128915311640e+00,-5.002477659191282289e-01,-1.320698310594253799e+00,-1.961822299752136844e+00,-2.150261621596340600e+00,3.251469342154583497e+00,-2.663959545653249439e+00
-5.954283486903487743e-01,3.943367234924046588e-02,3.571701451651253523e-01,-8.086492532588929194e-01,-5.766594161198979052e-01,-2.068947355817174483e+00,-1.796955516956082910e+00,1.879254722884805329e+00,3.583735248879713620e+00,6.018665451503797392e-01
4.733588382069579548e-01,4.704752018852308981e-01,7.938072289024641348e-01,4.083872122645000324e-01,3.884826697107639504e-01,4.103164372730758735e-01,-1.071140104903245405e+00,2.108051826330181289e+00,1.887269358861334512e+00,-1.950157971540627644e+00
2.546269129956237887e-01,-4.123248726357021110e-01,5.584593965509303537e-01,-1.530512105630068564e+00,-2.466159976686850275e-01,6.783940933618390901e-01,-2.131645462507022248e+00,-1.345536573971308325e+00,1.546595265047297607e+00,-1.374360999257769889e+00
1.873791495241317329e-01,4.299853923514586063e-01,4.856238353001911257e-02,-2.619501797145161515e+00,-9.251013983128798523e-01,-2.736613015662601622e+00,-2.343939097975734853e+00,-6.870173198684983440e-01,3.541109604749710371e+00,-1.290882229708980811e+00
3.313499517276510264e-01,-8.234271983789775984e-02,1.081522139792007842e+00,1.116520401597135059e+00,-3.338961980700074772e-01,-8.881520831644222902e-01,-9.419428163728227332e-01,-1.725285877220279263e+00,2.689721262667804424e+00,4.988832121019806110e-01
2.359792630768315913e-01,-4.900633591859000493e-01,9.315275517069576683e-01,1.301658353050225703e+00,-4.244229042072926728e-01,-1.747620752121878729e+00,-1.007770501966072985e+00,5.622547992508968306e-01,3.448190969615699153e+00,-1.695425620217898333e+00
6.685225540486412765e-02,3.497975263607928098e-01,-5.308734168797135666e-02,-2.705281438948429429e+00,-1.135179803995677972e+00,-2.561205736661825050e+00,-2.304507754744856918e+00,6.326021748180110649e-01,2.437129838786344926e+00,9.327114979024870856e-01
-3.748573846112044361e-01,6.448320996092444801e-01,5.945631711878335279e-01,1.934939366251573478e+00,1.132821278221642025e+00,1.935673113132654333e+00,-3.131103738203884213e-01,-2.033122538269540591e+00,1.299389322116547563e+00,-1.192140724839381161e+00
-1.279655548493457973e-01,-6.899887010742812576e-02,9.601962292085005624e-01,1.919091543991950477e+00,1.816194045161201309e-02,2.527024650696792829e+00,-1.443455750306563701e-01,-9.916409750277257462e-01,3.306578291010653925e-01,-6.534686024678122429e-01
-3.919691913056947419e-01,-1.805872136244632553e-01,8.273632938361824563e-01,5.928725933041794072e-01,-2.199803990602222648e-01,2.518812111578536683e+00,-9.390309410866373163e-01,1.603509209166590121e+00,4.103959795722487702e-01,-1.237727377869886070e-01
-1.314997266496676920e-01,-4.164261978791644059e-01,7.675939323739815467e-01,-1.886078420803970035e+00,1.943961584155873279e-01,3.135231297272982331e-01,-9.701473586487070477e-01,-1.032356245258283067e+00,3.478702413637662638e-01,1.790620327686461177e+00
5.211193051930372855e-01,-3.245392621815473833e-03,4.881555326684737517e-02,-1.034913747256506866e+00,1.270593988243863492e+00,8.665529723508056392e-01,-1.895724243881542481e+00,-2.813884869550444368e+00,2.957611878109640990e+00,-1.160701202987137748e-01
-5.464918040976501912e-01,-1.492121256641509019e-01,7.752925523127777163e-01,2.071048253282330887e+00,8.863020880675187563e-01,2.009094206269109062e+00,-1.632308368410289479e+00,-8.459058220117521287e-02,2.562572291397346991e+00,-2.562798491799094247e+00
3.884545297391686081e-01,-7.524547496104638800e-01,3.949750141908529577e-01,-1.012824278911614861e+00,1.406705386742761466e+00,-9.879089744367126613e-01,-1.966808627383462849e-01,-1.435948686671937313e+00,2.645025326370443075e+00,-7.985933987430651193e-01
-4.983217254033369542e-02,7.229749501787881005e-01,2.021288043517738275e-01,2.352865624233624775e+00,1.583354632138548546e+00,-1.115836041355069419e+00,-1.084038722042472314e+00,2.140470214053447950e+00,3.434957585469603725e+00,-8.915099258238665669e-01
-4.290877033017734266e-01,-4.331835642901502581e-01,2.570148157099290120e-01,1.665403699963386774e+00,-1.609758745612630104e+00,1.965541363483792825e+00,-1.734896372504219242e+00,-1.986732547696475670e+00,6.737633677585939118e-01,-1.910012597882815299e-02
-4.538770706087141144e-02,-1.679424885603964801e-01,4.836225591849860339e-03,-2.797272466127913582e-01,1.283076948847993837e+00,-7.870417765415669287e-01,-2.837878741162823459e+00,-1.131645027092323952e+00,3.384811583057595996e+00,-1.837920835591562829e+00
3.311360837929329115e-01,-2.611809493296172735e-01,1.570866932137093275e-01,3.536771215918910194e-01,6.822893335937814108e-01,-7.786441112886639537e-01,-2.679062109255299529e+00,-2.652781591329141264e+00,1.347825566385912444e+00,-3.555207758085234815e-01
-1.745678336344100301e-01,5.075568348604025948e-01,4.254521013931743534e-01,-2.237564955776223385e-01,-1.262393783923736912e+00,1.656892078235551846e+00,-2.175197361184502576e+00,-2.791685608235381366e+00,3.728010289002744448e-01,-2.185532527650197565e+00
-2.626550186508492812e-01,3.694556810589122997e-01,3.398493829548480671e-01,5.909384993325690338e-01,-8.748037718594621204e-01,1.465144841132647091e+00,-2.241678878092145055e+00,-2.633689260418961453e+00,3.298056880084017095e+00,4.646939639299572100e-01
-5.120305410985728223e-01,3.266816447178916283e-02,9.482731654340362248e-02,2.171960932789001042e-01,-7.034660886925498957e-01,2.703253062302040544e+00,-2.121589768254197317e+00,1.620259225798884817e+00,1.684975118338367217e+00,-1.032253487430797589e+00
4.970130819897131125e-02,-8.433594118990411781e-02,4.103998265186487582e-01,-2.713662859360646440e+00,1.402724359559196721e+00,2.645450255596559774e+00,-2.953774348135477013e+00,-4.182087762541191189e-01,3.501758524047674515e-01,-3.330832372022967114e-01
-4.298035111299733924e-01,3.832927583543725980e-01,4.627519542146236176e-01,-2.256442647485702668e+00,1.778234906888553901e-01,-1.642921865041824248e+00,-2.172012595179841909e+00,1.421885743164303939e-01,2.737917202319375409e+00,-9.516910613554236953e-01
-2.256070500614379692e-01,5.133304584217546207e-01,5.163075223997743990e-01,1.280954247314723293e+00,1.763968260398529608e-01,5.017437882972743957e-01,-1.928149420655403512e+00,-1.478265696852708588e+00,3.711467364578234562e+00,-2.200761304513012995e+00
-3.538391552967340981e-01,6.033548058957293181e-01,6.985032389609325820e-01,-9.227951538899943351e-01,-1.015285059025643477e+00,1.067117023127738040e+00,-3.066759035218034057e-01,2.387876080683593916e+00,1.250311411532805561e+00,1.304142279241521596e+00
6.608118854241232243e-02,-3.176690510201097828e-01,2.552281085260150739e-01,-2.668649835945959836e+00,3.761056128507007656e-01,8.787569291253007897e-01,-2.954970392102903354e+00,2.143807518558613179e+00,9.463093133667576096e-01,-1.982420680570337046e+00
2.557184735377617812e-01,2.411296966726919899e-01,8.973380119295024659e-01,-1.187373327663113320e+00,3.802339108140806445e-02,2.187682457411332937e+00,-7.391980955510808471e-01,-5.166732250234842283e-01,7.240151671240365738e-01,2.389304564767895656e-01
-3.829808483790951290e-01,1.771557621945288596e-01,2.213284837812628525e-01,-2.029540459491716575e+00,-8.348400080185616190e-01,-1.784760155441763141e+00,-2.696323717246204232e+00,-2.662387662770124841e-01,2.899878158391641758e+00,-2.846473206665168121e+00
-1.507667733222196049e-01,4.868858165209355437e-02,1.138143958578168302e+00,-2.018935908590829165e+00,3.525349922815852466e-01,-2.542430381115135418e+00,-4.655935217334175036e-01,-2.011278297085357103e-01,1.845933906077843467e+00,-8.663881039713907661e-01
-7.073410275246289070e-01,-4.270110755152444204e-01,5.155461972956639771e-01,5.075201716657442574e-01,-1.316472764586069211e+00,-2.580762269047526924e+00,-1.585734623478165517e-01,-2.012350741847481750e-01,2.760821638672444234e+00,-2.051824381282425502e+00
