t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
9.709999999999999742e-01,5.157933924118218022e-02,4.242444613202857040e-01,1.050536409171462515e-02,-1.641850996704198540e+00,-1.557607946892924922e-02,2.755206317161890794e+00,-1.318524818395221954e-01,8.573084180247492192e-03,-1.727956263669434556e-01,2.998204208880772548e-02,7.223268386146308728e-01,5.402278165742915861e-03,-6.108539418310421354e-01,3.634202275034192908e-02,-5.290210578564480404e-02,1.066273503580250193e+00,-1.850107999529739811e-01,-4.457276987463238527e+00,-3.333594830038899559e-02,3.769408904764915746e+00,-2.242564626196648092e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.719999999999999751e-01,5.158788587734672304e-02,4.240721987694542339e-01,1.053525363902516054e-02,-1.641130898248180259e+00,-1.557069385682378904e-02,2.754597347708106270e+00,-1.318162519321282589e-01,8.520191242120639386e-03,-1.717295376429950338e-01,2.979706335026055530e-02,7.178703340500014463e-01,5.368947994388362233e-03,-6.070851861451629361e-01,3.611780515019646920e-02,-5.288354595405209135e-02,1.065899419101681289e+00,-1.849458919641717713e-01,-4.455713225321439097e+00,-3.332425293255347754e-02,3.768086469798731741e+00,-2.241777859371785198e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.729999999999999760e-01,5.159637963007771000e-02,4.239010021157765262e-01,1.056495824083687751e-02,-1.640415255495914604e+00,-1.556534156890044401e-02,2.753992146332781665e+00,-1.317802462020438437e-01,8.467317537983576337e-03,-1.706638365915851274e-01,2.961215187738819310e-02,7.134154500488421036e-01,5.335629943218414550e-03,-6.033178009297319733e-01,3.589366908454683092e-02,-5.286363719005582329e-02,1.065498146085737119e+00,-1.848762664493019958e-01,-4.454035808623338255e+00,-3.331170754296175485e-02,3.766667919985344781e+00,-2.240933910171154508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.739999999999999769e-01,5.160482051928423630e-02,4.237308709579725718e-01,1.059447796677635834e-02,-1.639704066769960722e+00,-1.556002259261358642e-02,2.753390711617342834e+00,-1.317444645648724877e-01,8.414464418616512953e-03,-1.695985504384975862e-01,2.942731239417883948e-02,7.089623004214011814e-01,5.302324863419277667e-03,-5.995518824312515704e-01,3.566962027946340985e-02,-5.284237579795070250e-02,1.065069610043281045e+00,-1.848019104836351456e-01,-4.452244425986584986e+00,-3.329830980278697394e-02,3.765152991996387755e+00,-2.240032621930723167e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.749999999999999778e-01,5.161320856622797493e-02,4.235618048675007241e-01,1.062381289120062355e-02,-1.638997330278909370e+00,-1.555473691456532581e-02,2.752793042046846050e+00,-1.317089069304842874e-01,8.361633238495591591e-03,-1.685337064840037868e-01,2.924254963754607806e-02,7.045109992893081596e-01,5.269033608505974131e-03,-5.957875271595689526e-01,3.544566447668406894e-02,-5.281975808203143163e-02,1.064613736485169326e+00,-1.847228111424423780e-01,-4.450338766028842485e+00,-3.328405738320250329e-02,3.763541422503536182e+00,-2.239073837986431670e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.759999999999999787e-01,5.162154379352697914e-02,4.233938033884809826e-01,1.065296309321012158e-02,-1.638295044117076049e+00,-1.554948452050302840e-02,2.752199136009692904e+00,-1.316735732029994110e-01,8.308825355792331946e-03,-1.674693321028626336e-01,2.905786835732754314e-02,7.000616610855772137e-01,5.235757034322288672e-03,-5.920248318878549298e-01,3.522180743361191801e-02,-5.279578034659260233e-02,1.064130450922249338e+00,-1.846389555009952943e-01,-4.448318517367745528e+00,-3.326894795538165583e-02,3.761832948178437164e+00,-2.238057401674260483e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.769999999999999796e-01,5.162982622515928377e-02,4.232268660376214964e-01,1.068192865666153790e-02,-1.637597206264184369e+00,-1.554426539531706883e-02,2.751608991797392711e+00,-1.316384632807729160e-01,8.256042132374130649e-03,-1.664054547443236665e-01,2.887327331628564142e-02,6.956144005546018860e-01,5.202495999040893104e-03,-5.882638936526003448e-01,3.499805492331686807e-02,-5.277043889592947234e-02,1.063619678865389773e+00,-1.845503306345643857e-01,-4.446183368620978626e+00,-3.325297919049746698e-02,3.760027305692752009e+00,-2.236983156330154543e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.779999999999999805e-01,5.163805588646663836e-02,4.230609923041440679e-01,1.071070967018084019e-02,-1.636903814585060513e+00,-1.553907952303850565e-02,2.751022607604278747e+00,-1.316035770563790952e-01,8.203284933804150247e-03,-1.653421019321261731e-01,2.868876929010832910e-02,6.911693327521586383e-01,5.169251363163249180e-03,-5.845048097536338361e-01,3.477441273453585335e-02,-5.274373003433652229e-02,1.063081345825439783e+00,-1.844569236184208094e-01,-4.443933008406176555e+00,-3.323614875972352722e-02,3.758124231718092290e+00,-2.235850945290067671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.789999999999999813e-01,5.164623280415822637e-02,4.228961816497097681e-01,1.073930622717611527e-02,-1.636214866829318382e+00,-1.553392688683669781e-02,2.750439981527255551e+00,-1.315689144165954616e-01,8.150555129341013894e-03,-1.642793012644974127e-01,2.850436106740711351e-02,6.867265730454086281e-01,5.136023989519705735e-03,-5.807476777541040747e-01,3.455088667167105498e-02,-5.271565006610867687e-02,1.062515377313255627e+00,-1.843587215278361668e-01,-4.441567125340988298e+00,-3.321845433423287197e-02,3.756123462926154843e+00,-2.234660611889967008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.799999999999999822e-01,5.165435700631430815e-02,4.227324335083436635e-01,1.076771842585048933e-02,-1.635530360631049618e+00,-1.552880746901702871e-02,2.749861111565532035e+00,-1.315344752423872610e-01,8.097854091939304944e-03,-1.632170804141530596e-01,2.832005344971899596e-02,6.822862371128870507e-01,5.102814743269318276e-03,-5.769925954804957513e-01,3.432748255479178834e-02,-5.268619529554052772e-02,1.061921698839695338e+00,-1.842557114380807270e-01,-4.439085408043062841e+00,-3.319989358519875866e-02,3.754024735988565453e+00,-2.233411999465788611e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.809999999999999831e-01,5.166242852238996097e-02,4.225697472863609860e-01,1.079594636921521467e-02,-1.634850293508507857e+00,-1.552372125101855391e-02,2.749285995620359024e+00,-1.315002594088920951e-01,8.045183198249289402e-03,-1.621554671283012006e-01,2.813585125150541710e-02,6.778484409445244552e-01,5.069624491900071028e-03,-5.732396610226171418e-01,3.410420621963416998e-02,-5.265536202692699952e-02,1.061300235915620505e+00,-1.841478804244256473e-01,-4.436487545130070487e+00,-3.318046418379472229e-02,3.751827787576992534e+00,-2.232104951353508504e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.819999999999999840e-01,5.167044738321878439e-02,4.224081223622926373e-01,1.082399016510239564e-02,-1.634174662863808081e+00,-1.551866821341168698e-02,2.748714631494767247e+00,-1.314662667854038236e-01,7.992543828616693879e-03,-1.610944892286352292e-01,2.795175930015292298e-02,6.734133008416254285e-01,5.036454105228779787e-03,-5.694889727336054364e-01,3.388106351759945234e-02,-5.262314656456279494e-02,1.060650914051878502e+00,-1.840352155621411967e-01,-4.433773225219681535e+00,-3.316016380119368723e-02,3.749532354363068976e+00,-2.230739310889080507e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.829999999999999849e-01,5.167841362101652236e-02,4.222475580868104705e-01,1.085184992617772848e-02,-1.633503465982602876e+00,-1.551364833589584033e-02,2.748147016893299988e+00,-1.314324972353569931e-01,7.939937367083288455e-03,-1.600341746113400632e-01,2.776778243597244344e-02,6.689809334168828059e-01,5.003304455401050288e-03,-5.657406292299356210e-01,3.365806031575679924e-02,-5.258954521274283866e-02,1.059973658759336246e+00,-1.839177039265011970e-01,-4.430942136929516550e+00,-3.313899010856924399e-02,3.747138173018456087e+00,-2.229314921408458439e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.839999999999999858e-01,5.168632726938485883e-02,4.220880537826530166e-01,1.087952576995428189e-02,-1.632836700033777344e+00,-1.550866159729713881e-02,2.747583149421754634e+00,-1.313989506163114607e-01,7.887365201386303815e-03,-1.589745512470894795e-01,2.758392551219923661e-02,6.645514555943545787e-01,4.970176416891264326e-03,-5.619947293913902797e-01,3.343520249684051038e-02,-5.255455427576183336e-02,1.059268395548837560e+00,-1.837953325927732529e-01,-4.427993968877224518e+00,-3.311694077709448347e-02,3.744644980214822283e+00,-2.227831626247591679e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.849999999999999867e-01,5.169418836331500511e-02,4.219296087445508769e-01,1.090701781880426546e-02,-1.632174362069137352e+00,-1.550370797556605007e-02,2.747023026586916661e+00,-1.313656267799363508e-01,7.834828722958764313e-03,-1.579156471810447826e-01,2.740019339499444317e-02,6.601249846095029739e-01,4.937070866502732414e-03,-5.582513723611004508e-01,3.321249595925213072e-02,-5.251817005791459270e-02,1.058535049931251137e+00,-1.836680886362307419e-01,-4.424928409680497055e+00,-3.309401347794249659e-02,3.742052512623800453e+00,-2.226289268742456251e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.859999999999999876e-01,5.170199693919153017e-02,4.217722222391523390e-01,1.093432619997265764e-02,-1.631516449023100002e+00,-1.549878744777507394e-02,2.746466645796298511e+00,-1.313325255719946794e-01,7.782329326929349200e-03,-1.568574905328592450e-01,2.721659096344286599e-02,6.557016380091713614e-01,4.903988683367582757e-03,-5.545106575455172049e-01,3.298994661705911824e-02,-5.248038886349559728e-02,1.057773547417426130e+00,-1.835359591321448214e-01,-4.421745147956968935e+00,-3.307020588228704039e-02,3.739360506917016380e+00,-2.224687692228992653e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.869999999999999885e-01,5.170975303479589946e-02,4.216158935049486578e-01,1.096145104559015371e-02,-1.630862957712376549e+00,-1.549389999011642829e-02,2.745914004357868254e+00,-1.312996468323274213e-01,7.729868412122531396e-03,-1.558001094966718902e-01,2.703312310955419129e-02,6.512815336515629383e-01,4.870930748946608602e-03,-5.507726846144151978e-01,3.276756039999551007e-02,-5.244120699680010489e-02,1.056983813518222348e+00,-1.833989311557839841e-01,-4.418443872324282040e+00,-3.304551566130098372e-02,3.736568699766159796e+00,-2.223026740043154703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.879999999999999893e-01,5.171745668931030521e-02,4.214606217521997822e-01,1.098839249268586393e-02,-1.630213884835662430e+00,-1.548904557789970368e-02,2.745365099479799564e+00,-1.312669903948380512e-01,7.677447381058383202e-03,-1.547435323411145980e-01,2.684979473826343277e-02,6.468647897062851371e-01,4.837897947029656809e-03,-5.470375535009104340e-01,3.254534325346170043e-02,-5.240062076212270714e-02,1.056165773744492498e+00,-1.832569917824224959e-01,-4.415024271400106670e+00,-3.301994048615775057e-02,3.733676827842884904e+00,-2.221306255520918427e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.889999999999999902e-01,5.172510794332130235e-02,4.213064061628595258e-01,1.101515068320008117e-02,-1.629569226973334395e+00,-1.548422418554952149e-02,2.744819928270198162e+00,-1.312345560874767780e-01,7.625067639952798348e-03,-1.536877874093041108e-01,2.666661076742993242e-02,6.424515246543176517e-01,4.804891163735294790e-03,-5.433053644014282924e-01,3.232330113852466269e-02,-5.235862646375799567e-02,1.055319353607099941e+00,-1.831101280873288495e-01,-4.411486033802084705e+00,-3.299347802803059837e-02,3.730684627818831700e+00,-2.219526081998224321e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.899999999999999911e-01,5.173270683882347232e-02,4.211532458905016263e-01,1.104172576399760353e-02,-1.628928980587129427e+00,-1.547943578660323713e-02,2.744278487736841576e+00,-1.312023437322250574e-01,7.572730598717380968e-03,-1.526329031188513596e-01,2.648357612783769355e-02,6.380418572880319772e-01,4.771911287510907651e-03,-5.395762177757479350e-01,3.210144003191750528e-02,-5.231522040600122825e-02,1.054444478616893832e+00,-1.829583271457755345e-01,-4.407828848147886447e+00,-3.296612595809278456e-02,3.727591836365640177e+00,-2.217686062811039527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.909999999999999920e-01,5.174025341922318388e-02,4.210011400602448051e-01,1.106811788688055742e-02,-1.628293142019833439e+00,-1.547468035370857739e-02,2.743740774786916692e+00,-1.311703531450795490e-01,7.520437670959195797e-03,-1.515789079618512503e-01,2.630069576319549185e-02,6.336359067111700938e-01,4.738959209132670436e-03,-5.358502143469490164e-01,3.187976592604002679e-02,-5.227039889314666343e-02,1.053541074284732204e+00,-1.828015760330328199e-01,-4.404052403055153775e+00,-3.293788194751745557e-02,3.724398190154971644e+00,-2.215786041295304543e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.919999999999999929e-01,5.174774772934227773e-02,4.208500877686784936e-01,1.109432720860108190e-02,-1.627661707494975296e+00,-1.546995785862135056e-02,2.743206786226755955e+00,-1.311385841360368787e-01,7.468190273981295535e-03,-1.505258305048919887e-01,2.611797463013687537e-02,6.292337923388657828e-01,4.706035821705686906e-03,-5.321274551014667509e-01,3.165828482895816087e-02,-5.222415822948944797e-02,1.052609066121476644e+00,-1.826398618243731953e-01,-4.400156387141535674e+00,-3.290874366747814639e-02,3.721103425858473202e+00,-2.213825860786999833e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.929999999999999938e-01,5.175518981542169550e-02,4.207000880837888923e-01,1.112035389087438764e-02,-1.627034673116514618e+00,-1.546526827220306294e-02,2.742676518761572257e+00,-1.311070365090775958e-01,7.415989828782360016e-03,-1.494736993890493082e-01,2.593541769822038656e-02,6.248356338976250868e-01,4.673142020663781371e-03,-5.284080412890403977e-01,3.143700276440430930e-02,-5.217649471932417349e-02,1.051648379637976305e+00,-1.824731715950660416e-01,-4.396140489024695341e+00,-3.287870878914794792e-02,3.717707280147791948e+00,-2.211805364622057013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.939999999999999947e-01,5.176257972512529615e-02,4.205511400448824766e-01,1.114619810039191306e-02,-1.626412034868526479e+00,-1.546061156441866716e-02,2.742149968995196918e+00,-1.310757100621509630e-01,7.363837760056751724e-03,-1.484225433298860253e-01,2.575302994992856309e-02,6.204415514253422970e-01,4.640278703769748492e-03,-5.246920744227523414e-01,3.121592577177778605e-02,-5.212740466694576469e-02,1.050658940345096326e+00,-1.823014924203834042e-01,-4.392004397322281761e+00,-3.284777498370006210e-02,3.714209489694610511e+00,-2.209724396136452107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
